# 2D Asymmetric Diblock Copolymer SCFT - Hexagonal Cylinder Phase
# N=20, N_A=7, f_A=0.35, chi=1.75, chiN=35.0
# kappa=20.0, rho0=1.0, b=1.0
# Lx=6.5, Ly=5.6292, ngx=65, ngy=57
# converged=false, iter=25000, error=0.0008614556715553778
# Free energy H=10.502972227887703
# Columns: ix  iy  x  y  rho_A  rho_B  rho_total
27	1	2.640625	0.000000	1.04885459	0.00715124	1.05600583
28	1	2.742188	0.000000	1.04727732	0.00902143	1.05629875
29	1	2.843750	0.000000	1.04491732	0.01145727	1.05637459
30	1	2.945312	0.000000	1.04150049	0.01464166	1.05614215
31	1	3.046875	0.000000	1.03666614	0.01883527	1.05550141
32	1	3.148438	0.000000	1.02992775	0.02441760	1.05434535
33	1	3.250000	0.000000	1.02060651	0.03195515	1.05256166
34	1	3.351562	0.000000	1.00771140	0.04232176	1.05003316
35	1	3.453125	0.000000	0.98970490	0.05693085	1.04663576
36	1	3.554688	0.000000	0.96398999	0.07824036	1.04223036
37	1	3.656250	0.000000	0.92558385	0.11105630	1.03664015
38	1	3.757812	0.000000	0.86260895	0.16697472	1.02958367
39	1	3.859375	0.000000	0.72894338	0.29151614	1.02045952
40	1	3.960938	0.000000	0.31314171	0.70571695	1.01885866
41	1	4.062500	0.000000	0.17318495	0.85380180	1.02698675
42	1	4.164062	0.000000	0.11296725	0.92015145	1.03311870
43	1	4.265625	0.000000	0.07801985	0.95987830	1.03789814
44	1	4.367188	0.000000	0.05551975	0.98611599	1.04163574
45	1	4.468750	0.000000	0.04028635	1.00423877	1.04452512
46	1	4.570312	0.000000	0.02970420	1.01701017	1.04671437
47	1	4.671875	0.000000	0.02228583	1.02604266	1.04832849
48	1	4.773438	0.000000	0.01712685	1.03234902	1.04947587
49	1	4.875000	0.000000	0.01366003	1.03658821	1.05024824
50	1	4.976562	0.000000	0.01153149	1.03918678	1.05071827
51	1	5.078125	0.000000	0.01053463	1.04040170	1.05093633
52	1	5.179688	0.000000	0.01057551	1.04035231	1.05092782
53	1	5.281250	0.000000	0.01165792	1.03903373	1.05069166
54	1	5.382812	0.000000	0.01388408	1.03631629	1.05020037
55	1	5.484375	0.000000	0.01747075	1.03193092	1.04940167
56	1	5.585938	0.000000	0.02278596	1.02543524	1.04822121
57	1	5.687500	0.000000	0.03041844	1.01614733	1.04656577
58	1	5.789062	0.000000	0.04130817	1.00301747	1.04432564
59	1	5.890625	0.000000	0.05700753	0.98436664	1.04137418
60	1	5.992188	0.000000	0.08026679	0.95729379	1.03756058
61	1	6.093750	0.000000	0.11660748	0.91607762	1.03268510
62	1	6.195312	0.000000	0.18007689	0.84634234	1.02641923
63	1	6.296875	0.000000	0.33595541	0.68212499	1.01808040
64	1	6.398438	0.000000	0.74640632	0.27489945	1.02130578
65	1	6.500000	0.000000	0.86925472	0.16096389	1.03021861
1	2	0.000000	0.100521	0.92522000	0.11137673	1.03659673
2	2	0.101562	0.100521	0.96356696	0.07859751	1.04216447
3	2	0.203125	0.100521	0.98926908	0.05728645	1.04655553
4	2	0.304688	0.100521	1.00728470	0.04266120	1.04994590
5	2	0.406250	0.100521	1.02020101	0.03227309	1.05247411
6	2	0.507812	0.100521	1.02955068	0.02471296	1.05426365
7	2	0.609375	0.100521	1.03632194	0.01910902	1.05543096
8	2	0.710938	0.100521	1.04119180	0.01489570	1.05608750
9	2	0.812500	0.100521	1.04464546	0.01169384	1.05633929
10	2	0.914062	0.100521	1.04704253	0.00924282	1.05628535
11	2	1.015625	0.100521	1.04865621	0.00735964	1.05601586
12	2	1.117188	0.100521	1.04969744	0.00591317	1.05561061
13	2	1.218750	0.100521	1.05033042	0.00480755	1.05513797
14	2	1.320312	0.100521	1.05068295	0.00397158	1.05465453
15	2	1.421875	0.100521	1.05085355	0.00335188	1.05420543
16	2	1.523438	0.100521	1.05091652	0.00290862	1.05382515
17	2	1.625000	0.100521	1.05092575	0.00261290	1.05353865
18	2	1.726562	0.100521	1.05091755	0.00244508	1.05336263
19	2	1.828125	0.100521	1.05091265	0.00239385	1.05330651
20	2	1.929688	0.100521	1.05091743	0.00245573	1.05337316
21	2	2.031250	0.100521	1.05092429	0.00263485	1.05355913
22	2	2.132812	0.100521	1.05091120	0.00294319	1.05385439
23	2	2.234375	0.100521	1.05084045	0.00340112	1.05424158
24	2	2.335938	0.100521	1.05065655	0.00403839	1.05469495
25	2	2.437500	0.100521	1.05028333	0.00489583	1.05517917
26	2	2.539062	0.100521	1.04962009	0.00602810	1.05564820
27	2	2.640625	0.100521	1.04853634	0.00750816	1.05604451
28	2	2.742188	0.100521	1.04686450	0.00943431	1.05629881
29	2	2.843750	0.100521	1.04438920	0.01194125	1.05633045
30	2	2.945312	0.100521	1.04083126	0.01521728	1.05604854
31	2	3.046875	0.100521	1.03582248	0.01953100	1.05535348
32	2	3.148438	0.100521	1.02886493	0.02527390	1.05413882
33	2	3.250000	0.100521	1.01926145	0.03303131	1.05229277
34	2	3.351562	0.100521	1.00599000	0.04370845	1.04969846
35	2	3.453125	0.100521	0.98745581	0.05877576	1.04623157
36	2	3.554688	0.100521	0.96094329	0.08080828	1.04175157
37	2	3.656250	0.100521	0.92117546	0.11490166	1.03607712
38	2	3.757812	0.100521	0.85527086	0.17364237	1.02891322
39	2	3.859375	0.100521	0.70969819	0.30992912	1.01962731
40	2	3.960938	0.100521	0.29525483	0.72432105	1.01957588
41	2	4.062500	0.100521	0.16745014	0.86004538	1.02749552
42	2	4.164062	0.100521	0.11002163	0.92347264	1.03349427
43	2	4.265625	0.100521	0.07627032	0.96190906	1.03817938
44	2	4.367188	0.100521	0.05440443	0.98744055	1.04184497
45	2	4.468750	0.100521	0.03954383	1.00513419	1.04467802
46	2	4.570312	0.100521	0.02919369	1.01762948	1.04682318
47	2	4.671875	0.100521	0.02192427	1.02647906	1.04840333
48	2	4.773438	0.100521	0.01686186	1.03266345	1.04952531
49	2	4.875000	0.100521	0.01345657	1.03682313	1.05027970
50	2	4.976562	0.100521	0.01136451	1.03937376	1.05073827
51	2	5.078125	0.100521	0.01038461	1.04056618	1.05095079
52	2	5.179688	0.100521	0.01042537	1.04051698	1.05094235
53	2	5.281250	0.100521	0.01149057	1.03922130	1.05071186
54	2	5.382812	0.100521	0.01367988	1.03655228	1.05023216
55	2	5.484375	0.100521	0.01720447	1.03224705	1.04945152
56	2	5.585938	0.100521	0.02242218	1.02587432	1.04829650
57	2	5.687500	0.100521	0.02990404	1.01677100	1.04667504
58	2	5.789062	0.100521	0.04055853	1.00392040	1.04447893
59	2	5.890625	0.100521	0.05587839	0.98570533	1.04158372
60	2	5.992188	0.100521	0.07848775	0.95935437	1.03784212
61	2	6.093750	0.100521	0.11358766	0.91947367	1.03306133
62	2	6.195312	0.100521	0.17408094	0.85284969	1.02693063
63	2	6.296875	0.100521	0.31537330	0.70342330	1.01879660
64	2	6.398438	0.100521	0.72985773	0.29064970	1.02050743
65	2	6.500000	0.100521	0.86243761	0.16713567	1.02957329
1	3	0.000000	0.201042	0.91781976	0.11784082	1.03566058
2	3	0.101562	0.201042	0.95845543	0.08291196	1.04136739
3	3	0.203125	0.201042	0.98549407	0.06038727	1.04588134
4	3	0.304688	0.201042	1.00439223	0.04499377	1.04938599
5	3	0.406250	0.201042	1.01793710	0.03408527	1.05202236
6	3	0.507812	0.201042	1.02775764	0.02615673	1.05391437
7	3	0.609375	0.201042	1.03489426	0.02028371	1.05517797
8	3	0.710938	0.201042	1.04005466	0.01586914	1.05592380
9	3	0.812500	0.201042	1.04374320	0.01251381	1.05625701
10	3	0.914062	0.201042	1.04633207	0.00994382	1.05627588
11	3	1.015625	0.201042	1.04810298	0.00796717	1.05607014
12	3	1.117188	0.201042	1.04927285	0.00644657	1.05571942
13	3	1.218750	0.201042	1.05001025	0.00528200	1.05529224
14	3	1.320312	0.201042	1.05044621	0.00439941	1.05484561
15	3	1.421875	0.201042	1.05068173	0.00374352	1.05442526
16	3	1.523438	0.201042	1.05079306	0.00327328	1.05406633
17	3	1.625000	0.201042	1.05083555	0.00295893	1.05379448
18	3	1.726562	0.201042	1.05084657	0.00278036	1.05362692
19	3	1.828125	0.201042	1.05084746	0.00272597	1.05357343
20	3	1.929688	0.201042	1.05084479	0.00279219	1.05363699
21	3	2.031250	0.201042	1.05083071	0.00298329	1.05381400
22	3	2.132812	0.201042	1.05078250	0.00331154	1.05409404
23	3	2.234375	0.201042	1.05066131	0.00379787	1.05445917
24	3	2.335938	0.201042	1.05041010	0.00447288	1.05488298
25	3	2.437500	0.201042	1.04995070	0.00537873	1.05532942
26	3	2.539062	0.201042	1.04917979	0.00657209	1.05575188
27	3	2.640625	0.201042	1.04796352	0.00812888	1.05609240
28	3	2.742188	0.201042	1.04612976	0.01015180	1.05628156
29	3	2.843750	0.201042	1.04345690	0.01278199	1.05623890
30	3	2.945312	0.201042	1.03965681	0.01621718	1.05587400
31	3	3.046875	0.201042	1.03434812	0.02073990	1.05508802
32	3	3.148438	0.201042	1.02701266	0.02676273	1.05377539
33	3	3.250000	0.201042	1.01692083	0.03490429	1.05182512
34	3	3.351562	0.201042	1.00299500	0.04612579	1.04912080
35	3	3.453125	0.201042	0.98353701	0.06200052	1.04553753
36	3	3.554688	0.201042	0.95561375	0.08531821	1.04093196
37	3	3.656250	0.201042	0.91339498	0.12171931	1.03511429
38	3	3.757812	0.201042	0.84201535	0.18574856	1.02776391
39	3	3.859375	0.201042	0.67081525	0.34740496	1.01822021
40	3	3.960938	0.201042	0.26988489	0.75085620	1.02074109
41	3	4.062500	0.201042	0.15852562	0.86979631	1.02832193
42	3	4.164062	0.201042	0.10533137	0.92877548	1.03410685
43	3	4.265625	0.201042	0.07345536	0.96518329	1.03863864
44	3	4.367188	0.201042	0.05259888	0.98958772	1.04218659
45	3	4.468750	0.201042	0.03833685	1.00659056	1.04492741
46	3	4.570312	0.201042	0.02836137	1.01863896	1.04700033
47	3	4.671875	0.201042	0.02133342	1.02719139	1.04852481
48	3	4.773438	0.201042	0.01642799	1.03317720	1.04960519
49	3	4.875000	0.201042	0.01312290	1.03720724	1.05033015
50	3	4.976562	0.201042	0.01109025	1.03967974	1.05076999
51	3	5.078125	0.201042	0.01013783	1.04083567	1.05097350
52	3	5.179688	0.201042	0.01017806	1.04078720	1.05096526
53	3	5.281250	0.201042	0.01121464	1.03952955	1.05074420
54	3	5.382812	0.201042	0.01334313	1.03694050	1.05028362
55	3	5.484375	0.201042	0.01676554	1.03276730	1.04953285
56	3	5.585938	0.201042	0.02182328	1.02659657	1.04841985
57	3	5.687500	0.201042	0.02905881	1.01779568	1.04685449
58	3	5.789062	0.201042	0.03933026	1.00540085	1.04473110
59	3	5.890625	0.201042	0.05403578	0.98789292	1.04192870
60	3	5.992188	0.201042	0.07560251	0.96270311	1.03830562
61	3	6.093750	0.201042	0.10874265	0.92493723	1.03367988
62	3	6.195312	0.201042	0.16469358	0.86307410	1.02776768
63	3	6.296875	0.201042	0.28649032	0.73348949	1.01997981
64	3	6.398438	0.201042	0.69703691	0.32209818	1.01913509
65	3	6.500000	0.201042	0.85008321	0.17837613	1.02845933
1	4	0.000000	0.301562	0.90655636	0.12774622	1.03430259
2	4	0.101562	0.301562	0.95078316	0.08942641	1.04020957
3	4	0.203125	0.301562	0.97986301	0.06503462	1.04489763
4	4	0.304688	0.301562	1.00008801	0.04847497	1.04856298
5	4	0.406250	0.301562	1.01456810	0.03678284	1.05135094
6	4	0.507812	0.301562	1.02508410	0.02830233	1.05338642
7	4	0.609375	0.301562	1.03275735	0.02202756	1.05478491
8	4	0.710938	0.301562	1.03834269	0.01731333	1.05565602
9	4	0.812500	0.301562	1.04237368	0.01373004	1.05610373
10	4	0.914062	0.301562	1.04524151	0.01098383	1.05622533
11	4	1.015625	0.301562	1.04724072	0.00886916	1.05610988
12	4	1.117188	0.301562	1.04859724	0.00723949	1.05583673
13	4	1.218750	0.301562	1.04948607	0.00598846	1.05547453
14	4	1.320312	0.301562	1.05004305	0.00503772	1.05508078
15	4	1.421875	0.301562	1.05037283	0.00432910	1.05470193
16	4	1.523438	0.301562	1.05055443	0.00381957	1.05437400
17	4	1.625000	0.301562	1.05064531	0.00347816	1.05412347
18	4	1.726562	0.301562	1.05068432	0.00328394	1.05396825
19	4	1.828125	0.301562	1.05069367	0.00322490	1.05391858
20	4	1.929688	0.301562	1.05068021	0.00329735	1.05397756
21	4	2.031250	0.301562	1.05063571	0.00350571	1.05414142
22	4	2.132812	0.301562	1.05053649	0.00386274	1.05439924
23	4	2.234375	0.301562	1.05034216	0.00439019	1.05473235
24	4	2.335938	0.301562	1.04999346	0.00512002	1.05511348
25	4	2.437500	0.301562	1.04940931	0.00609642	1.05550573
26	4	2.539062	0.301562	1.04848264	0.00737909	1.05586173
27	4	2.640625	0.301562	1.04707458	0.00904847	1.05612306
28	4	2.742188	0.301562	1.04500630	0.01121389	1.05622019
29	4	2.843750	0.301562	1.04204682	0.01402615	1.05607297
30	4	2.945312	0.301562	1.03789458	0.01769710	1.05559168
31	4	3.046875	0.301562	1.03214829	0.02253021	1.05467851
32	4	3.148438	0.301562	1.02425909	0.02896994	1.05322904
33	4	3.250000	0.301562	1.01344759	0.03768569	1.05113328
34	4	3.351562	0.301562	0.99855003	0.04972517	1.04827520
35	4	3.453125	0.301562	0.97770527	0.06682344	1.04452871
36	4	3.554688	0.301562	0.94762891	0.09211670	1.03974560
37	4	3.656250	0.301562	0.90155969	0.13216225	1.03372194
38	4	3.757812	0.301562	0.82100044	0.20509352	1.02609396
39	4	3.859375	0.301562	0.59402585	0.42236826	1.01639411
40	4	3.960938	0.301562	0.24120587	0.78108384	1.02228971
41	4	4.062500	0.301562	0.14725959	0.88216947	1.02942905
42	4	4.164062	0.301562	0.09922610	0.93570586	1.03493196
43	4	4.265625	0.301562	0.06973735	0.96952082	1.03925817
44	4	4.367188	0.301562	0.05019324	0.99245403	1.04264727
45	4	4.468750	0.301562	0.03671920	1.00854396	1.04526317
46	4	4.570312	0.301562	0.02724106	1.01999709	1.04723816
47	4	4.671875	0.301562	0.02053557	1.02815158	1.04868715
48	4	4.773438	0.301562	0.01584072	1.03387045	1.04971116
49	4	4.875000	0.301562	0.01267043	1.03772583	1.05039626
50	4	4.976562	0.301562	0.01071784	1.04009295	1.05081079
51	4	5.078125	0.301562	0.00980240	1.04119975	1.05100215
52	4	5.179688	0.301562	0.00984171	1.04115254	1.05099425
53	4	5.281250	0.301562	0.01083932	1.03994669	1.05078600
54	4	5.382812	0.301562	0.01288530	1.03746616	1.05035146
55	4	5.484375	0.301562	0.01616957	1.03347171	1.04964128
56	4	5.585938	0.301562	0.02101181	1.02757366	1.04858547
57	4	5.687500	0.301562	0.02791710	1.01917938	1.04709649
58	4	5.789062	0.301562	0.03767815	1.00739389	1.04507204
59	4	5.890625	0.301562	0.05157207	0.99082373	1.04239580
60	4	5.992188	0.301562	0.07177891	0.96715438	1.03893329
61	4	6.093750	0.301562	0.10241844	0.93209765	1.03451609
62	4	6.195312	0.301562	0.15283647	0.87605612	1.02889259
63	4	6.296875	0.301562	0.25444490	0.76711873	1.02156362
64	4	6.398438	0.301562	0.63508702	0.38213924	1.01722626
65	4	6.500000	0.301562	0.83057712	0.19626005	1.02683717
1	5	0.000000	0.402083	0.89032706	0.14215217	1.03247923
2	5	0.101562	0.402083	0.93997061	0.09868338	1.03865399
3	5	0.203125	0.402083	0.97200502	0.07156430	1.04356932
4	5	0.304688	0.402083	0.99410647	0.05333551	1.04744198
5	5	0.406250	0.402083	1.00988946	0.04053499	1.05042445
6	5	0.507812	0.402083	1.02136411	0.03127956	1.05264367
7	5	0.609375	0.402083	1.02977137	0.02444359	1.05421496
8	5	0.710938	0.402083	1.03593449	0.01931232	1.05524681
9	5	0.812500	0.402083	1.04042900	0.01541287	1.05584187
10	5	0.914062	0.402083	1.04367311	0.01242306	1.05609617
11	5	1.015625	0.402083	1.04597955	0.01011833	1.05609789
12	5	1.117188	0.402083	1.04758684	0.00833910	1.05592593
13	5	1.218750	0.402083	1.04867899	0.00697002	1.05564901
14	5	1.320312	0.402083	1.04939847	0.00592661	1.05532508
15	5	1.421875	0.402083	1.04985487	0.00514652	1.05500139
16	5	1.523438	0.402083	1.05013096	0.00458393	1.05471488
17	5	1.625000	0.402083	1.05028697	0.00420601	1.05449298
18	5	1.726562	0.402083	1.05036367	0.00399070	1.05435437
19	5	1.828125	0.402083	1.05038444	0.00392537	1.05430981
20	5	1.929688	0.402083	1.05035642	0.00400614	1.05436256
21	5	2.031250	0.402083	1.05027098	0.00423767	1.05450865
22	5	2.132812	0.402083	1.05010319	0.00463340	1.05473659
23	5	2.234375	0.402083	1.04981060	0.00521630	1.05502690
24	5	2.335938	0.402083	1.04933106	0.00602028	1.05535134
25	5	2.437500	0.402083	1.04857961	0.00709246	1.05567207
26	5	2.539062	0.402083	1.04744403	0.00849692	1.05594095
27	5	2.640625	0.402083	1.04577860	0.01032051	1.05609912
28	5	2.742188	0.402083	1.04339510	0.01268191	1.05607702
29	5	2.843750	0.402083	1.04004943	0.01574554	1.05579497
30	5	2.945312	0.402083	1.03542105	0.01974312	1.05516418
31	5	3.046875	0.402083	1.02908037	0.02500771	1.05408808
32	5	3.148438	0.402083	1.02043440	0.03202921	1.05246362
33	5	3.250000	0.402083	1.00863141	0.04155044	1.05018186
34	5	3.351562	0.402083	0.99238037	0.05474640	1.04712677
35	5	3.453125	0.402083	0.96957348	0.07359643	1.04316991
36	5	3.554688	0.402083	0.93637510	0.10177997	1.03815506
37	5	3.656250	0.402083	0.88446941	0.14738589	1.03185530
38	5	3.757812	0.402083	0.78840760	0.23542876	1.02383636
39	5	3.859375	0.402083	0.45363857	0.56224110	1.01587967
40	5	3.960938	0.402083	0.21220657	0.81193391	1.02414048
41	5	4.062500	0.402083	0.13454503	0.89622597	1.03077100
42	5	4.164062	0.402083	0.09208937	0.94384871	1.03593808
43	5	4.265625	0.402083	0.06531394	0.97470081	1.04001476
44	5	4.367188	0.402083	0.04730004	0.99590942	1.04320946
45	5	4.468750	0.402083	0.03475917	1.01091279	1.04567196
46	5	4.570312	0.402083	0.02587623	1.02165032	1.04752655
47	5	4.671875	0.402083	0.01955962	1.02932314	1.04888276
48	5	4.773438	0.402083	0.01512016	1.03471737	1.04983752
49	5	4.875000	0.402083	0.01211406	1.03835966	1.05047372
50	5	4.976562	0.402083	0.01025924	1.04059798	1.05085721
51	5	5.078125	0.402083	0.00938897	1.04164476	1.05103373
52	5	5.179688	0.402083	0.00942697	1.04159931	1.05102628
53	5	5.281250	0.402083	0.01037663	1.04045720	1.05083382
54	5	5.382812	0.402083	0.01232145	1.03810984	1.05043129
55	5	5.484375	0.402083	0.01543696	1.03433413	1.04977109
56	5	5.585938	0.402083	0.02001713	1.02876857	1.04878570
57	5	5.687500	0.402083	0.02652322	1.02086762	1.04739084
58	5	5.789062	0.402083	0.03567211	1.00981623	1.04548834
59	5	5.890625	0.402083	0.04860305	0.99436431	1.04296737
60	5	5.992188	0.402083	0.06722199	0.97247978	1.03970177
61	5	6.093750	0.402083	0.09501829	0.94051975	1.03553805
62	5	6.195312	0.402083	0.13947397	0.89078440	1.03025837
63	5	6.296875	0.402083	0.22262865	0.80083131	1.02345995
64	5	6.398438	0.402083	0.51030722	0.50536991	1.01567713
65	5	6.500000	0.402083	0.80066030	0.22398347	1.02464377
1	6	0.000000	0.502604	0.86718643	0.16294177	1.03012821
2	6	0.101562	0.502604	0.92508642	0.11156435	1.03665077
3	6	0.203125	0.502604	0.96135234	0.08049831	1.04185065
4	6	0.304688	0.502604	0.98605311	0.05992510	1.04597821
5	6	0.406250	0.502604	1.00360344	0.04559435	1.04919779
6	6	0.507812	0.502604	1.01635981	0.03528040	1.05164021
7	6	0.609375	0.502604	1.02573808	0.02768321	1.05342129
8	6	0.710938	0.502604	1.03265948	0.02198913	1.05464860
9	6	0.812500	0.502604	1.03775858	0.01766476	1.05542334
10	6	0.914062	0.502604	1.04149124	0.01434889	1.05584013
11	6	1.015625	0.502604	1.04419521	0.01179081	1.05598603
12	6	1.117188	0.502604	1.04612622	0.00981312	1.05593933
13	6	1.218750	0.502604	1.04748048	0.00828816	1.05576864
14	6	1.320312	0.502604	1.04840933	0.00712295	1.05553228
15	6	1.421875	0.502604	1.04902889	0.00624933	1.05527822
16	6	1.523438	0.502604	1.04942679	0.00561753	1.05504432
17	6	1.625000	0.502604	1.04966682	0.00519213	1.05485895
18	6	1.726562	0.502604	1.04979220	0.00494941	1.05474161
19	6	1.828125	0.502604	1.04982768	0.00487589	1.05470357
20	6	1.929688	0.502604	1.04978088	0.00496741	1.05474829
21	6	2.031250	0.502604	1.04964258	0.00522897	1.05487154
22	6	2.132812	0.502604	1.04938632	0.00567497	1.05506129
23	6	2.234375	0.502604	1.04896709	0.00633013	1.05529722
24	6	2.335938	0.502604	1.04831904	0.00723108	1.05555012
25	6	2.437500	0.502604	1.04735215	0.00842907	1.05578122
26	6	2.539062	0.502604	1.04594741	0.00999427	1.05594168
27	6	2.640625	0.502604	1.04394991	0.01202238	1.05597230
28	6	2.742188	0.502604	1.04115876	0.01464489	1.05580365
29	6	2.843750	0.502604	1.03731189	0.01804483	1.05535673
30	6	2.945312	0.502604	1.03206267	0.02248118	1.05454385
31	6	3.046875	0.502604	1.02494205	0.02832785	1.05326990
32	6	3.148438	0.502604	1.01529491	0.03613832	1.05143323
33	6	3.250000	0.502604	1.00216581	0.04675993	1.04892573
34	6	3.351562	0.502604	0.98407706	0.06155359	1.04563064
35	6	3.453125	0.502604	0.95854695	0.08286815	1.04141510
36	6	3.554688	0.502604	0.92085969	0.11524999	1.03610968
37	6	3.656250	0.502604	0.85997585	0.16947375	1.02944960
38	6	3.757812	0.502604	0.73514148	0.28575102	1.02089250
39	6	3.859375	0.502604	0.33548945	0.68275879	1.01824823
40	6	3.960938	0.502604	0.18460749	0.84160386	1.02621135
41	6	4.062500	0.502604	0.12118331	0.91111367	1.03229698
42	6	4.164062	0.502604	0.08430882	0.95278003	1.03708885
43	6	4.265625	0.502604	0.06039625	0.98048489	1.04088114
44	6	4.367188	0.502604	0.04404337	0.99980904	1.04385240
45	6	4.468750	0.502604	0.03253363	1.01360433	1.04613796
46	6	4.570312	0.502604	0.02431654	1.02353699	1.04785353
47	6	4.671875	0.502604	0.01843892	1.03066371	1.04910264
48	6	4.773438	0.502604	0.01428977	1.03568779	1.04997756
49	6	4.875000	0.502604	0.01147126	1.03908619	1.05055745
50	6	4.976562	0.502604	0.00972852	1.04117675	1.05090527
51	6	5.078125	0.502604	0.00891008	1.04215466	1.05106474
52	6	5.179688	0.502604	0.00894644	1.04211142	1.05105786
53	6	5.281250	0.502604	0.00984076	1.04104285	1.05088362
54	6	5.382812	0.502604	0.01166926	1.03884874	1.05051800
55	6	5.484375	0.502604	0.01459153	1.03532395	1.04991548
56	6	5.585938	0.502604	0.01887327	1.03013820	1.04901147
57	6	5.687500	0.502604	0.02492800	1.02279748	1.04772547
58	6	5.789062	0.502604	0.03339114	1.01257290	1.04596403
59	6	5.890625	0.502604	0.04525684	0.99836562	1.04362246
60	6	5.992188	0.502604	0.06215116	0.97843233	1.04058349
61	6	6.093750	0.502604	0.08694944	0.94975944	1.03670888
62	6	6.195312	0.502604	0.12546283	0.90635023	1.03181306
63	6	6.296875	0.502604	0.19280084	0.83278027	1.02558111
64	6	6.398438	0.502604	0.36487565	0.65253722	1.01741286
65	6	6.500000	0.502604	0.75296502	0.26882001	1.02178503
1	7	0.000000	0.603125	0.83341296	0.19374627	1.02715924
2	7	0.101562	0.603125	0.90458961	0.12954428	1.03413389
3	7	0.203125	0.603125	0.94702992	0.09265404	1.03968396
4	7	0.304688	0.603125	0.97534501	0.06877167	1.04411668
5	7	0.406250	0.603125	0.99528234	0.05233396	1.04761630
6	7	0.507812	0.603125	1.00973626	0.04058446	1.05032072
7	7	0.609375	0.603125	1.02038258	0.03196500	1.05234759
8	7	0.710938	0.603125	1.02828385	0.02552021	1.05380406
9	7	0.812500	0.603125	1.03415797	0.02063202	1.05478999
10	7	0.914062	0.603125	1.03851304	0.01688548	1.05539852
11	7	1.015625	0.603125	1.04172111	0.01399431	1.05571541
12	7	1.117188	0.603125	1.04406123	0.01175691	1.05581814
13	7	1.218750	0.603125	1.04574602	0.01002897	1.05577499
14	7	1.320312	0.603125	1.04693853	0.00870594	1.05564447
15	7	1.421875	0.603125	1.04776345	0.00771167	1.05547512
16	7	1.523438	0.603125	1.04831467	0.00699095	1.05530562
17	7	1.625000	0.603125	1.04866048	0.00650471	1.05516519
18	7	1.726562	0.603125	1.04884713	0.00622696	1.05507410
19	7	1.828125	0.603125	1.04890115	0.00614295	1.05504410
20	7	1.929688	0.603125	1.04883065	0.00624817	1.05507882
21	7	2.031250	0.603125	1.04862575	0.00654808	1.05517383
22	7	2.132812	0.603125	1.04825812	0.00705845	1.05531656
23	7	2.234375	0.603125	1.04767950	0.00780641	1.05548590
24	7	2.335938	0.603125	1.04681937	0.00883241	1.05565178
25	7	2.437500	0.603125	1.04558120	0.01019341	1.05577461
26	7	2.539062	0.603125	1.04383711	0.01196789	1.05580501
27	7	2.640625	0.603125	1.04141999	0.01426361	1.05568360
28	7	2.742188	0.603125	1.03811192	0.01722941	1.05534134
29	7	2.843750	0.603125	1.03362653	0.02107352	1.05470005
30	7	2.945312	0.603125	1.02758131	0.02609207	1.05367338
31	7	3.046875	0.603125	1.01945243	0.03271525	1.05216767
32	7	3.148438	0.603125	1.00849689	0.04158567	1.05008256
33	7	3.250000	0.603125	0.99360934	0.05370087	1.04731021
34	7	3.351562	0.603125	0.97303362	0.07069802	1.04373164
35	7	3.453125	0.603125	0.94370384	0.09550220	1.03920605
