# SCFT convergence log
# Columns: iter  err  free_energy
4300	2.14000000e-01	412.6240000000
4350	2.13000000e-01	412.5370000000
4400	2.10000000e-01	412.4510000000
4450	2.09000000e-01	412.3660000000
4500	2.07000000e-01	412.2820000000
4550	2.04000000e-01	412.1990000000
4600	2.02000000e-01	412.1170000000
4650	2.00000000e-01	412.0370000000
4700	1.96000000e-01	411.9570000000
4750	1.96000000e-01	411.8780000000
4800	1.95000000e-01	411.8000000000
4850	1.95000000e-01	411.7240000000
4900	1.93000000e-01	411.6480000000
4950	1.90000000e-01	411.5730000000
5000	1.87000000e-01	411.4980000000
5050	1.87000000e-01	411.4250000000
5100	1.87000000e-01	411.3520000000
5150	1.85000000e-01	411.2810000000
5200	1.83000000e-01	411.2100000000
5250	1.82000000e-01	411.1400000000
5300	1.83000000e-01	411.0700000000
5350	1.83000000e-01	411.0010000000
5400	1.81000000e-01	410.9340000000
5450	1.78000000e-01	410.8660000000
5500	1.81000000e-01	410.8000000000
5550	1.83000000e-01	410.7340000000
5600	1.82000000e-01	410.6690000000
5650	1.82000000e-01	410.6040000000
5700	1.84000000e-01	410.5410000000
5750	1.84000000e-01	410.4770000000
5800	1.84000000e-01	410.4150000000
5850	1.83000000e-01	410.3530000000
5900	1.82000000e-01	410.2920000000
5950	1.81000000e-01	410.2310000000
6000	1.80000000e-01	410.1710000000
6050	1.83000000e-01	410.1110000000
6100	1.84000000e-01	410.0530000000
6150	1.84000000e-01	409.9940000000
6200	1.85000000e-01	409.9370000000
6250	1.85000000e-01	409.8790000000
6300	1.84000000e-01	409.8230000000
6350	1.81000000e-01	409.7670000000
6400	1.82000000e-01	409.7110000000
6450	1.84000000e-01	409.6560000000
6500	1.83000000e-01	409.6020000000
6550	1.83000000e-01	409.5480000000
6600	1.85000000e-01	409.4940000000
6650	1.86000000e-01	409.4410000000
6700	1.86000000e-01	409.3890000000
6750	1.85000000e-01	409.3370000000
6800	1.83000000e-01	409.2850000000
6850	1.81000000e-01	409.2340000000
6900	1.82000000e-01	409.1830000000
6950	1.84000000e-01	409.1320000000
7000	1.85000000e-01	409.0820000000
7050	1.85000000e-01	409.0330000000
7100	1.87000000e-01	408.9840000000
7150	1.87000000e-01	408.9350000000
7200	1.85000000e-01	408.8860000000
7250	1.82000000e-01	408.8380000000
7300	1.84000000e-01	408.7910000000
7350	1.85000000e-01	408.7430000000
7400	1.84000000e-01	408.6960000000
7450	1.86000000e-01	408.6500000000
7500	1.87000000e-01	408.6040000000
7550	1.88000000e-01	408.5580000000
7600	1.88000000e-01	408.5120000000
7650	1.86000000e-01	408.4670000000
7700	1.83000000e-01	408.4220000000
7750	1.82000000e-01	408.3780000000
7800	1.85000000e-01	408.3340000000
7850	1.87000000e-01	408.2900000000
7900	1.87000000e-01	408.2460000000
7950	1.88000000e-01	408.2030000000
8000	1.89000000e-01	408.1600000000
8050	1.88000000e-01	408.1170000000
8100	1.85000000e-01	408.0750000000
8150	1.86000000e-01	408.0330000000
8200	1.86000000e-01	407.9910000000
8250	1.86000000e-01	407.9500000000
8300	1.87000000e-01	407.9090000000
8350	1.89000000e-01	407.8680000000
8400	1.89000000e-01	407.8270000000
8450	1.90000000e-01	407.7870000000
8500	1.89000000e-01	407.7470000000
8550	1.86000000e-01	407.7070000000
8600	1.84000000e-01	407.6670000000
8650	1.87000000e-01	407.6280000000
8700	1.89000000e-01	407.5890000000
8750	1.89000000e-01	407.5500000000
8800	1.90000000e-01	407.5110000000
8850	1.91000000e-01	407.4730000000
8900	1.90000000e-01	407.4350000000
8950	1.87000000e-01	407.3970000000
9000	1.88000000e-01	407.3590000000
9050	1.88000000e-01	407.3210000000
9100	1.87000000e-01	407.2840000000
9150	1.89000000e-01	407.2460000000
9200	1.91000000e-01	407.2090000000
9250	1.91000000e-01	407.1730000000
9300	1.91000000e-01	407.1360000000
9350	1.90000000e-01	407.1000000000
9400	1.87000000e-01	407.0630000000
9450	1.87000000e-01	407.0270000000
9500	1.89000000e-01	406.9910000000
9550	1.90000000e-01	406.9560000000
9600	1.90000000e-01	406.9200000000
9650	1.92000000e-01	406.8850000000
9700	1.92000000e-01	406.8500000000
9750	1.91000000e-01	406.8150000000
9800	1.88000000e-01	406.7800000000
9850	1.89000000e-01	406.7460000000
9900	1.89000000e-01	406.7110000000
9950	1.89000000e-01	406.6770000000
10000	1.91000000e-01	406.6430000000
10050	1.92000000e-01	406.6090000000
10100	1.93000000e-01	406.5750000000
10150	1.92000000e-01	406.5420000000
10200	1.90000000e-01	406.5080000000
10250	1.87000000e-01	406.4750000000
10300	1.89000000e-01	406.4420000000
10350	1.91000000e-01	406.4090000000
10400	1.91000000e-01	406.3770000000
10450	1.92000000e-01	406.3440000000
10500	1.93000000e-01	406.3120000000
10550	1.93000000e-01	406.2800000000
10600	1.91000000e-01	406.2480000000
10650	1.90000000e-01	406.2160000000
10700	1.89000000e-01	406.1850000000
10750	1.89000000e-01	406.1540000000
10800	1.92000000e-01	406.1220000000
10850	1.93000000e-01	406.0910000000
10900	1.93000000e-01	406.0600000000
10950	1.94000000e-01	406.0300000000
11000	1.92000000e-01	405.9990000000
11050	1.89000000e-01	405.9680000000
11100	1.90000000e-01	405.9380000000
11150	1.91000000e-01	405.9080000000
11200	1.91000000e-01	405.8780000000
11250	1.92000000e-01	405.8480000000
11300	1.94000000e-01	405.8180000000
11350	1.94000000e-01	405.7880000000
11400	1.93000000e-01	405.7590000000
11450	1.90000000e-01	405.7290000000
11500	1.89000000e-01	405.7000000000
11550	1.90000000e-01	405.6700000000
11600	1.92000000e-01	405.6410000000
11650	1.93000000e-01	405.6120000000
11700	1.94000000e-01	405.5830000000
11750	1.94000000e-01	405.5540000000
11800	1.93000000e-01	405.5250000000
11850	1.90000000e-01	405.4970000000
11900	1.89000000e-01	405.4680000000
11950	1.91000000e-01	405.4400000000
12000	1.91000000e-01	405.4110000000
12050	1.93000000e-01	405.3830000000
12100	1.94000000e-01	405.3550000000
12150	1.94000000e-01	405.3270000000
12200	1.93000000e-01	405.2990000000
12250	1.90000000e-01	405.2710000000
12300	1.89000000e-01	405.2430000000
12350	1.91000000e-01	405.2160000000
12400	1.91000000e-01	405.1880000000
12450	1.92000000e-01	405.1610000000
12500	1.93000000e-01	405.1330000000
12550	1.94000000e-01	405.1060000000
12600	1.93000000e-01	405.0790000000
12650	1.90000000e-01	405.0520000000
12700	1.89000000e-01	405.0250000000
12750	1.89000000e-01	404.9980000000
12800	1.91000000e-01	404.9720000000
12850	1.92000000e-01	404.9450000000
12900	1.93000000e-01	404.9180000000
12950	1.94000000e-01	404.8920000000
13000	1.93000000e-01	404.8660000000
13050	1.90000000e-01	404.8390000000
13100	1.89000000e-01	404.8130000000
13150	1.91000000e-01	404.7870000000
13200	1.91000000e-01	404.7610000000
13250	1.91000000e-01	404.7350000000
13300	1.93000000e-01	404.7090000000
13350	1.93000000e-01	404.6840000000
13400	1.92000000e-01	404.6580000000
13450	1.89000000e-01	404.6320000000
13500	1.89000000e-01	404.6070000000
13550	1.87000000e-01	404.5810000000
13600	1.90000000e-01	404.5560000000
13650	1.92000000e-01	404.5300000000
13700	1.91000000e-01	404.5050000000
13750	1.92000000e-01	404.4800000000
13800	1.91000000e-01	404.4550000000
13850	1.89000000e-01	404.4300000000
13900	1.88000000e-01	404.4050000000
13950	1.90000000e-01	404.3800000000
14000	1.90000000e-01	404.3550000000
14050	1.89000000e-01	404.3300000000
14100	1.91000000e-01	404.3060000000
14150	1.91000000e-01	404.2810000000
14200	1.89000000e-01	404.2570000000
14250	1.88000000e-01	404.2320000000
14300	1.88000000e-01	404.2080000000
14350	1.86000000e-01	404.1830000000
14400	1.88000000e-01	404.1590000000
14450	1.90000000e-01	404.1350000000
14500	1.89000000e-01	404.1110000000
14550	1.89000000e-01	404.0870000000
14600	1.89000000e-01	404.0630000000
14650	1.87000000e-01	404.0390000000
14700	1.86000000e-01	404.0150000000
14750	1.88000000e-01	403.9920000000
14800	1.88000000e-01	403.9680000000
14850	1.86000000e-01	403.9440000000
14900	1.88000000e-01	403.9210000000
14950	1.88000000e-01	403.8970000000
15000	1.87000000e-01	403.8730000000
15050	1.86000000e-01	403.8500000000
15100	1.85000000e-01	403.8260000000
15150	1.84000000e-01	403.8030000000
15200	1.85000000e-01	403.7790000000
15250	1.87000000e-01	403.7560000000
15300	1.87000000e-01	403.7330000000
15350	1.85000000e-01	403.7090000000
15400	1.85000000e-01	403.6860000000
15450	1.84000000e-01	403.6620000000
15500	1.82000000e-01	403.6390000000
15550	1.85000000e-01	403.6150000000
15600	1.85000000e-01	403.5920000000
15650	1.84000000e-01	403.5680000000
15700	1.83000000e-01	403.5450000000
15750	1.84000000e-01	403.5210000000
15800	1.84000000e-01	403.4970000000
15850	1.83000000e-01	403.4730000000
15900	1.83000000e-01	403.4490000000
15950	1.81000000e-01	403.4240000000
16000	1.80000000e-01	403.3990000000
16050	1.82000000e-01	403.3740000000
16100	1.83000000e-01	403.3480000000
16150	1.96000000e-01	403.3210000000
16200	2.10000000e-01	403.2940000000
16250	2.24000000e-01	403.2650000000
16300	2.42000000e-01	403.2350000000
16350	2.61000000e-01	403.2030000000
16400	2.80000000e-01	403.1690000000
16450	3.14000000e-01	403.1310000000
16500	3.49000000e-01	403.0910000000
16550	3.80000000e-01	403.0470000000
16600	4.15000000e-01	402.9990000000
16650	4.56000000e-01	402.9470000000
16700	4.95000000e-01	402.8940000000
16750	5.26000000e-01	402.8400000000
16800	5.33000000e-01	402.7860000000
16850	5.27000000e-01	402.7330000000
16900	5.20000000e-01	402.6830000000
16950	5.08000000e-01	402.6340000000
17000	4.96000000e-01	402.5880000000
17050	4.83000000e-01	402.5440000000
17100	4.69000000e-01	402.5010000000
17150	4.50000000e-01	402.4600000000
17200	4.43000000e-01	402.4200000000
17250	4.28000000e-01	402.3810000000
17300	4.10000000e-01	402.3440000000
17350	4.05000000e-01	402.3070000000
17400	3.93000000e-01	402.2720000000
17450	3.79000000e-01	402.2370000000
17500	3.67000000e-01	402.2030000000
17550	3.62000000e-01	402.1700000000
17600	3.53000000e-01	402.1380000000
17650	3.43000000e-01	402.1060000000
17700	3.29000000e-01	402.0740000000
17750	3.24000000e-01	402.0440000000
17800	3.19000000e-01	402.0130000000
17850	3.13000000e-01	401.9830000000
17900	3.05000000e-01	401.9540000000
17950	2.97000000e-01	401.9250000000
18000	2.87000000e-01	401.8960000000
18050	2.84000000e-01	401.8680000000
18100	2.80000000e-01	401.8400000000
18150	2.75000000e-01	401.8130000000
18200	2.71000000e-01	401.7860000000
18250	2.64000000e-01	401.7590000000
18300	2.58000000e-01	401.7320000000
18350	2.50000000e-01	401.7060000000
18400	2.48000000e-01	401.6800000000
18450	2.46000000e-01	401.6540000000
18500	2.41000000e-01	401.6280000000
18550	2.39000000e-01	401.6030000000
18600	2.35000000e-01	401.5780000000
18650	2.30000000e-01	401.5530000000
18700	2.26000000e-01	401.5280000000
18750	2.20000000e-01	401.5040000000
18800	2.15000000e-01	401.4790000000
18850	2.15000000e-01	401.4550000000
18900	2.13000000e-01	401.4320000000
18950	2.09000000e-01	401.4080000000
19000	2.07000000e-01	401.3850000000
19050	2.05000000e-01	401.3610000000
19100	2.01000000e-01	401.3380000000
19150	1.99000000e-01	401.3150000000
19200	1.96000000e-01	401.2930000000
19250	1.92000000e-01	401.2700000000
19300	1.88000000e-01	401.2470000000
19350	1.86000000e-01	401.2250000000
19400	1.85000000e-01	401.2030000000
19450	1.83000000e-01	401.1810000000
19500	1.80000000e-01	401.1590000000
19550	1.79000000e-01	401.1370000000
19600	1.78000000e-01	401.1160000000
19650	1.75000000e-01	401.0940000000
19700	1.72000000e-01	401.0730000000
19750	1.71000000e-01	401.0520000000
19800	1.69000000e-01	401.0310000000
19850	1.65000000e-01	401.0100000000
19900	1.64000000e-01	400.9890000000
19950	1.61000000e-01	400.9680000000
20000	1.60000000e-01	400.9470000000
